Record_ID,Person_ID,Physical_Activity_Minutes,Daily_Steps,Exercise_Duration_Minutes,Caffeine_Intake_mg,Screen_Time_Hours,Work_Study_Hours,Stress_Level,Fatigue_Level,Nap_Occurred,Nap_Start_Time,Nap_Duration_Minutes,Is_Disruption_Day
R003915,P0131,18.3,1786,9.9,14.4,4.77,5.58,4,1,False,,0,False
R003916,P0131,31.6,5126,8.9,34.4,5.86,4.67,5,4,False,,0,False
R003917,P0131,16.6,2084,2.3,78.6,6.79,3.89,5,6,False,,0,False
R003918,P0131,39.3,4786,11.7,51.6,6.17,4.37,6,6,False,,0,False
R003919,P0131,11.0,1363,1.9,55.5,7.23,5.06,4,3,False,,0,True
R003920,P0131,59.5,6763,22.8,48.9,4.83,3.66,4,6,True,15:24,52,True
R003921,P0131,14.3,3500,5.8,135.5,5.75,0.0,5,4,False,,0,False
R003922,P0131,52.5,7078,23.7,90.0,6.56,7.09,5,5,False,,0,True
R003923,P0131,22.1,580,7.7,75.8,5.35,6.65,5,3,True,16:38,64,False
R003924,P0131,40.1,3953,15.3,104.9,5.35,7.93,5,8,True,16:03,22,False
R003925,P0131,29.3,3720,5.5,81.4,6.03,4.74,5,4,False,,0,False
R003926,P0131,2.0,0,0.0,78.0,6.63,7.33,4,7,False,,0,True
R003927,P0131,18.5,2089,10.3,1.0,5.23,2.38,4,5,True,13:33,89,False
R003928,P0131,19.9,580,0.0,3.7,6.16,0.82,6,5,False,,0,False
R003929,P0131,43.6,5762,11.5,94.4,6.18,4.13,6,4,False,,0,False
R003930,P0131,78.8,8975,20.1,195.2,7.69,6.13,4,6,True,14:57,57,False
R003931,P0132,80.5,9673,37.4,0.0,4.76,1.9,8,5,True,17:15,10,False
R003932,P0132,70.1,6916,32.0,82.9,4.88,3.95,4,5,True,14:50,26,False
R003933,P0132,101.2,11808,28.0,44.1,4.56,1.88,6,5,False,,0,False
R003934,P0132,99.2,8717,56.0,83.1,5.15,4.2,6,7,False,,0,False
R003935,P0132,50.5,4905,12.7,114.4,8.1,4.36,6,4,False,,0,True
R003936,P0132,89.8,8438,32.2,66.9,5.3,0.86,4,5,False,,0,False
R003937,P0132,62.8,7901,5.8,43.6,3.09,0.09,7,6,False,,0,True
R003938,P0132,91.0,11497,18.8,84.0,5.34,3.63,8,8,True,17:36,46,True
R003939,P0132,56.1,5311,13.0,87.8,8.88,3.61,6,3,False,,0,True
R003940,P0132,77.4,8928,24.1,127.7,6.07,3.21,6,2,False,,0,False
R003941,P0132,93.7,12064,11.5,105.4,4.99,5.08,8,7,False,,0,True
R003942,P0132,97.9,12225,16.7,37.2,4.04,4.92,5,5,True,13:06,74,False
R003943,P0132,82.5,10105,14.2,85.3,5.57,0.24,7,4,True,15:32,79,False
R003944,P0132,88.1,9273,27.2,126.4,3.6,2.68,7,3,False,,0,False
R003945,P0132,95.3,10982,38.0,52.0,6.36,2.67,5,5,True,17:57,10,False
R003946,P0132,86.2,10746,33.1,140.0,4.74,2.93,6,4,True,14:26,30,True
R003947,P0132,29.2,3805,10.8,111.6,6.19,2.4,6,6,False,,0,False
R003948,P0132,93.4,11750,19.3,123.3,5.42,2.64,4,5,False,,0,False
R003949,P0132,80.3,8685,28.2,95.0,6.74,3.42,7,6,False,,0,False
R003950,P0132,73.5,8972,24.6,100.0,5.36,0.96,6,5,False,,0,False
R003951,P0132,13.9,290,14.2,131.2,4.01,3.19,6,4,True,15:49,48,True
R003952,P0132,81.1,8506,22.0,44.4,4.47,3.68,7,7,False,,0,False
R003953,P0132,47.7,4562,20.0,130.3,4.78,2.17,6,7,False,,0,False
R003954,P0132,85.0,8774,21.4,64.6,5.52,3.36,7,4,False,,0,False
R003955,P0132,86.8,7283,16.1,11.7,5.2,3.66,8,5,False,,0,False
R003956,P0132,27.0,1422,14.3,0.0,5.91,3.07,7,6,True,13:07,48,False
R003957,P0132,98.7,13148,22.8,99.1,7.13,2.51,8,6,False,,0,False
R003958,P0132,134.8,14496,33.6,23.9,4.64,2.24,6,5,True,14:30,58,False
R003959,P0132,61.7,7515,12.0,87.2,4.45,1.76,7,7,False,,0,False
R003960,P0132,77.1,7673,28.0,93.2,5.63,3.6,5,3,False,,0,False
R003961,P0133,38.3,4546,9.0,52.0,5.01,8.81,6,5,False,,0,False
R003962,P0133,2.7,785,2.6,21.6,4.27,10.2,8,3,False,,0,True
R003963,P0133,47.0,5071,13.3,50.4,1.78,7.86,4,2,False,,0,False
R003964,P0133,33.0,4456,2.2,0.0,2.81,6.7,6,3,False,,0,False
R003965,P0133,37.5,5159,2.5,91.4,2.93,8.56,4,3,False,,0,False
R003966,P0133,53.3,4951,26.6,0.0,2.76,3.78,5,4,False,,0,False
R003967,P0133,27.7,2791,7.5,41.1,3.74,3.14,6,6,False,,0,False
R003968,P0133,55.6,4956,17.6,11.6,3.42,8.4,5,4,False,,0,False
R003969,P0133,23.8,2577,6.3,13.6,3.51,6.94,5,3,True,13:52,76,False
R003970,P0133,27.7,3957,13.4,139.7,3.53,7.72,5,7,False,,0,False
R003971,P0133,41.1,4420,8.5,16.4,1.22,8.66,5,3,False,,0,False
R003972,P0133,27.7,2115,6.9,60.0,4.61,8.32,6,3,False,,0,False
R003973,P0133,18.4,637,3.1,51.5,3.93,3.8,6,6,False,,0,False
R003974,P0133,61.6,6558,25.2,78.0,2.91,2.1,5,5,True,14:29,34,False
R003975,P0133,45.7,5253,10.8,84.2,2.29,9.92,7,4,True,15:06,50,False
R003976,P0133,57.4,5977,29.8,110.4,3.58,7.22,4,3,True,13:56,37,False
R003977,P0133,0.0,1035,0.0,13.1,3.0,8.41,4,6,False,,0,False
R003978,P0133,33.9,2960,14.5,89.9,4.35,7.99,6,5,False,,0,False
R003979,P0133,42.0,5393,12.4,129.9,4.65,9.5,5,8,False,,0,False
R003980,P0133,0.0,0,0.3,16.8,2.7,2.03,6,4,False,,0,False
R003981,P0133,42.3,5721,22.8,43.9,2.71,3.24,5,4,False,,0,False
R003982,P0133,34.7,3009,14.0,22.9,3.66,7.76,6,6,False,,0,False
R003983,P0133,63.2,6399,20.0,39.6,2.76,8.06,5,3,False,,0,False
R003984,P0133,58.2,7653,24.3,1.9,4.86,8.98,5,5,False,,0,True
R003985,P0133,60.2,7440,17.7,61.0,3.54,11.94,6,7,True,14:34,53,False
R003986,P0133,33.2,3753,16.7,179.7,4.23,8.95,5,3,False,,0,False
R003987,P0133,16.6,1770,0.4,86.0,2.88,1.07,5,5,False,,0,False
R003988,P0133,52.8,5681,5.9,0.0,2.84,3.2,6,4,False,,0,False
R003989,P0133,52.8,7616,13.3,13.9,3.36,6.87,4,5,False,,0,False
R003990,P0133,95.7,10894,32.8,20.7,1.27,6.71,4,4,False,,0,True
R003991,P0134,46.5,5321,20.3,56.0,3.18,8.45,7,5,False,,0,False
R003992,P0134,77.0,8374,18.7,128.4,4.45,9.51,5,2,False,,0,False
R003993,P0134,74.7,7311,25.0,121.7,4.76,8.06,6,6,False,,0,False
R003994,P0134,48.5,6217,8.0,43.3,3.64,8.59,6,4,True,14:41,14,False
R003995,P0134,52.8,7983,12.0,3.8,3.98,7.03,4,4,False,,0,False
R003996,P0134,33.6,2781,17.8,49.1,4.51,3.14,5,6,False,,0,False
R003997,P0134,66.8,6254,13.3,104.2,4.21,2.56,6,5,True,15:21,49,False
R003998,P0134,58.4,5011,10.8,84.0,3.03,7.95,6,5,False,,0,False
R003999,P0134,80.8,8770,9.2,23.5,4.4,7.65,5,3,False,,0,False
R004000,P0134,55.5,5781,13.7,71.6,3.24,4.99,4,3,False,,0,False
R004001,P0134,0.0,515,4.8,62.2,5.08,8.23,9,6,False,,0,True
R004002,P0134,6.7,1012,8.0,64.3,3.93,7.79,3,5,False,,0,True
R004003,P0134,89.3,8645,15.4,62.9,5.18,3.61,5,6,False,,0,False
R004004,P0134,67.7,8284,16.0,100.7,3.01,1.58,5,4,False,,0,False
R004005,P0134,30.8,4052,9.8,74.8,4.53,8.69,4,3,False,,0,False
R004006,P0134,58.1,8186,19.1,92.8,4.61,7.01,5,5,False,,0,False
R004007,P0134,55.5,6998,23.1,92.7,3.22,7.64,4,3,False,,0,False
R004008,P0134,76.2,8606,17.4,100.3,4.39,7.59,5,5,False,,0,False
R004009,P0134,62.8,7509,14.1,22.9,2.76,7.02,5,4,False,,0,False
R004010,P0134,88.1,12086,43.9,89.9,3.9,2.35,3,3,False,,0,False
R004011,P0134,33.2,3315,12.4,51.5,3.98,2.63,4,5,False,,0,False
R004012,P0134,43.9,2645,0.0,26.4,4.26,6.44,4,4,False,,0,False
R004013,P0134,64.5,6658,27.4,13.7,5.48,7.83,5,6,False,,0,False
R004014,P0134,31.6,4481,9.2,44.7,4.1,8.49,4,5,False,,0,False
R004015,P0134,91.3,8681,35.0,79.7,4.05,9.59,3,3,False,,0,False
R004016,P0134,62.9,6382,22.6,68.7,3.75,7.19,4,4,False,,0,False
R004017,P0134,83.3,9246,25.7,11.1,3.78,4.11,5,4,False,,0,False
R004018,P0134,14.0,2665,5.9,54.8,3.08,2.43,4,6,False,,0,False
R004019,P0134,37.2,2837,12.2,51.7,4.54,8.56,5,4,False,,0,False
R004020,P0134,84.5,10250,21.8,63.5,4.34,7.14,2,4,False,,0,False
R004021,P0135,36.3,4672,12.6,109.0,5.33,7.0,4,4,True,17:14,10,False
R004022,P0135,23.7,2334,5.4,110.5,5.06,9.82,6,5,False,,0,False
R004023,P0135,16.9,1315,3.5,67.0,4.87,11.0,6,4,False,,0,True
R004024,P0135,46.8,3304,15.4,130.8,5.36,7.72,6,5,False,,0,False
R004025,P0135,17.0,2421,0.8,95.4,6.19,7.58,3,4,False,,0,False
R004026,P0135,29.0,2669,12.6,140.0,5.13,3.34,4,3,False,,0,False
R004027,P0135,24.7,2939,7.4,130.9,5.53,4.7,7,6,False,,0,False
R004028,P0135,53.7,6440,12.1,85.9,5.06,8.62,6,3,False,,0,False
R004029,P0135,54.9,5386,28.7,152.4,5.45,7.45,4,6,True,13:18,74,False
R004030,P0135,62.9,5668,32.6,70.0,4.98,9.62,6,4,False,,0,False
R004031,P0135,27.8,3329,9.3,178.1,6.81,8.06,5,6,False,,0,False
R004032,P0135,69.1,6709,32.2,43.4,5.23,10.1,6,7,False,,0,False
R004033,P0135,25.4,2162,10.8,74.7,5.54,2.18,4,6,False,,0,False
R004034,P0135,28.6,2055,3.1,134.3,3.38,4.18,7,5,False,,0,False
R004035,P0135,5.9,407,0.0,99.1,6.14,8.8,8,4,False,,0,False
R004036,P0135,54.7,5094,11.1,145.7,3.54,9.37,5,4,False,,0,False
R004037,P0135,45.1,5224,3.0,90.3,6.72,8.69,4,3,False,,0,False
R004038,P0135,14.2,1678,7.7,94.2,6.03,9.29,6,3,False,,0,False
R004039,P0135,11.3,390,10.3,101.7,4.5,10.33,4,4,False,,0,False
R004040,P0135,21.5,3018,1.3,89.9,5.53,3.26,9,6,False,,0,False
R004041,P0135,44.4,4317,23.5,168.4,5.56,2.51,5,4,False,,0,False
R004042,P0135,33.9,3420,4.4,65.1,4.9,9.83,5,4,False,,0,False
R004043,P0135,26.1,2718,5.6,141.9,6.11,9.25,8,5,True,17:55,10,False
R004044,P0135,53.1,6500,19.3,111.0,6.31,8.42,5,6,False,,0,False
R004045,P0135,28.6,3981,17.6,122.7,5.38,8.99,6,7,False,,0,False
R004046,P0135,56.6,8175,14.2,29.7,5.89,10.41,5,3,False,,0,False
R004047,P0135,45.4,4063,5.9,82.1,3.68,3.54,5,5,True,17:53,61,False
R004048,P0135,29.4,3786,13.1,97.8,7.03,2.56,4,4,False,,0,False
R004049,P0135,46.4,3989,18.1,65.7,7.3,8.27,5,6,False,,0,False
R004050,P0135,14.7,680,3.3,78.7,6.22,10.14,5,6,False,,0,False
R004051,P0136,96.1,7792,21.4,133.9,8.73,4.57,6,5,False,,0,False
R004052,P0136,90.6,11489,42.4,123.0,6.68,4.44,5,4,False,,0,False
R004053,P0136,67.9,9729,11.0,161.7,8.89,5.08,7,5,False,,0,False
R004054,P0136,94.1,10145,35.3,179.7,7.53,4.5,7,5,False,,0,False
R004055,P0136,70.8,7495,21.1,68.3,8.08,5.41,8,7,False,,0,False
R004056,P0136,80.6,7865,17.0,76.1,6.52,2.31,6,6,False,,0,False
R004057,P0136,81.9,11377,42.4,193.1,6.86,0.9,5,4,False,,0,False
R004058,P0136,54.9,5720,11.8,189.8,7.23,5.22,5,5,True,15:16,86,False
R004059,P0136,16.3,1894,6.5,147.0,7.08,4.73,7,4,True,16:18,42,True
R004060,P0136,17.3,1987,2.7,207.1,6.37,6.58,6,6,True,14:14,15,True
R004061,P0136,79.6,7644,30.2,107.1,11.62,4.85,5,3,False,,0,True
R004062,P0136,103.8,11180,33.2,148.1,6.56,6.4,5,2,False,,0,False
R004063,P0136,88.9,11411,17.6,63.0,5.86,3.69,5,3,True,16:12,50,False
R004064,P0136,61.5,7047,21.4,92.2,5.99,2.13,7,5,True,14:12,28,False
R004065,P0136,79.9,10331,38.7,201.6,8.04,4.64,6,5,False,,0,False
R004066,P0136,99.3,10496,14.9,153.0,6.79,4.49,6,2,False,,0,False
R004067,P0136,32.5,4494,0.0,121.4,8.0,7.08,8,4,True,17:16,76,True
R004068,P0136,91.8,9976,19.5,183.6,6.39,5.65,7,4,True,13:50,10,False
R004069,P0136,81.6,10179,21.3,43.2,7.19,5.52,6,6,False,,0,False
R004070,P0136,121.4,14430,37.3,181.3,5.11,1.63,4,5,True,13:43,84,False
R004071,P0136,76.9,9653,28.6,145.6,5.79,2.38,7,7,False,,0,False
R004072,P0136,78.6,10235,32.3,174.1,6.13,5.07,6,5,True,17:21,20,False
R004073,P0136,53.3,5035,15.4,141.8,5.7,4.86,5,5,True,15:42,10,False
R004074,P0136,80.8,10355,23.0,147.0,5.96,7.79,5,4,True,17:37,42,False
R004075,P0136,92.5,9488,28.1,192.2,6.08,5.29,8,6,False,,0,False
R004076,P0136,62.6,9077,22.5,72.5,5.55,6.74,5,6,False,,0,False
R004077,P0136,77.0,8861,35.7,104.2,5.06,1.26,7,4,False,,0,False
R004078,P0136,76.8,8782,5.8,112.0,4.85,1.04,6,5,True,17:42,64,True
R004079,P0136,44.9,6248,10.6,251.8,8.84,4.09,7,9,False,,0,False
R004080,P0136,61.4,6529,16.3,163.6,7.19,5.89,5,5,False,,0,False
R004081,P0137,105.7,9437,36.0,200.4,5.62,5.99,6,5,False,,0,False
R004082,P0137,70.8,7087,26.5,122.3,6.36,5.32,6,4,True,13:05,37,False
R004083,P0137,72.9,8563,18.6,129.6,7.4,5.14,7,5,False,,0,False
R004084,P0137,109.1,11833,41.8,133.9,7.58,5.33,5,4,False,,0,False
R004085,P0137,110.1,11771,37.0,183.1,6.94,5.45,5,4,False,,0,False
R004086,P0137,73.8,7528,18.7,239.9,7.84,1.82,6,6,False,,0,False
R004087,P0137,72.9,8796,30.5,176.2,7.18,1.4,6,4,False,,0,False
R004088,P0137,60.8,7602,19.8,176.5,6.08,4.77,5,5,True,17:57,49,False
R004089,P0137,111.9,13278,35.7,148.3,5.97,5.04,6,7,False,,0,False
R004090,P0137,109.3,10864,44.1,176.4,7.81,3.94,7,6,False,,0,True
R004091,P0137,70.0,8973,21.3,242.9,7.91,6.07,7,5,True,14:31,41,False
R004092,P0137,84.1,8331,20.9,145.8,7.12,3.82,7,5,False,,0,False
R004093,P0137,142.7,14778,21.3,141.4,6.76,2.07,5,4,False,,0,False
R004094,P0137,80.8,8358,5.9,192.3,7.35,2.29,7,6,True,13:58,42,False
R004095,P0137,88.2,10813,40.5,150.7,5.53,5.53,8,6,False,,0,False
R004096,P0137,54.1,6425,12.5,100.9,6.13,4.86,8,6,False,,0,False
R004097,P0137,80.1,9091,24.7,207.2,7.4,6.42,6,3,False,,0,True
R004098,P0137,103.1,8552,23.0,175.1,8.78,3.96,7,7,False,,0,False
R004099,P0137,48.3,4235,0.0,232.7,6.64,5.22,7,7,False,,0,False
R004100,P0137,68.2,8240,25.4,167.3,7.27,1.74,6,5,True,16:48,47,False
R004101,P0137,67.7,7529,23.9,324.8,7.71,2.99,6,5,False,,0,False
R004102,P0137,64.0,6872,28.0,229.2,10.25,4.08,8,5,False,,0,False
R004103,P0137,87.0,7281,22.0,138.9,6.27,7.59,5,7,False,,0,False
R004104,P0137,102.8,12095,24.9,165.3,5.35,5.16,6,5,False,,0,False
R004105,P0137,90.5,11624,8.9,209.6,7.64,4.49,8,4,False,,0,False
R004106,P0137,58.2,7806,16.3,206.4,7.3,7.62,5,4,True,14:40,10,False
R004107,P0137,85.7,9491,34.9,184.9,6.61,1.66,9,5,True,13:12,55,True
R004108,P0137,73.0,9086,34.9,158.5,7.77,2.77,7,7,False,,0,False
R004109,P0137,91.6,12170,10.8,191.9,8.42,5.72,6,4,False,,0,True
R004110,P0137,13.3,353,3.4,131.4,5.84,5.7,4,5,False,,0,True
R004111,P0138,72.0,7808,14.7,387.0,5.24,6.7,2,4,False,,0,True
R004112,P0138,100.3,9065,39.5,235.2,6.57,7.23,2,4,True,14:37,44,False
R004113,P0138,107.8,13888,43.3,445.1,7.79,5.33,4,7,False,,0,True
R004114,P0138,95.9,8932,27.1,162.2,5.96,7.6,2,6,False,,0,False
R004115,P0138,61.9,5572,9.4,217.9,5.02,6.81,3,4,True,15:14,33,False
R004116,P0138,25.9,2988,1.7,199.6,6.42,1.9,2,6,True,14:59,10,True
R004117,P0138,102.1,11573,28.8,151.6,5.92,2.99,1,4,False,,0,False
R004118,P0138,88.5,9645,17.8,237.0,7.31,6.91,5,4,False,,0,False
R004119,P0138,114.7,13580,36.1,220.6,5.41,6.62,3,6,True,13:16,27,False
R004120,P0138,98.2,12075,22.8,204.6,7.04,7.37,2,6,False,,0,False
R004121,P0138,77.7,8146,14.6,178.9,5.86,6.11,1,2,False,,0,False
R004122,P0138,89.7,9664,19.7,183.1,5.73,4.42,6,4,True,13:00,10,False
R004123,P0138,76.7,8041,32.5,173.6,7.3,1.72,2,3,True,13:47,75,True
R004124,P0138,77.6,8888,38.3,197.2,7.42,2.08,3,5,False,,0,False
R004125,P0138,94.6,13166,38.7,203.8,3.22,5.38,2,1,False,,0,False
R004126,P0138,70.9,7296,18.5,171.5,5.36,6.27,2,4,True,14:01,34,False
R004127,P0138,116.1,14169,28.1,193.6,5.35,6.24,2,2,False,,0,False
R004128,P0138,111.1,11167,43.1,219.9,6.46,6.41,3,5,False,,0,False
R004129,P0138,113.5,11544,48.8,155.5,5.96,6.89,1,3,False,,0,False
R004130,P0138,77.4,9535,12.1,206.0,5.8,2.72,2,6,False,,0,False
R004131,P0138,56.1,6808,20.4,222.6,5.6,3.58,1,4,True,13:12,16,False
R004132,P0138,107.1,13561,16.0,263.6,5.95,8.08,1,3,False,,0,False
R004133,P0138,120.4,10722,20.0,280.0,4.99,4.79,2,7,True,16:24,45,False
R004134,P0138,75.5,5735,35.1,123.6,3.86,7.09,2,3,False,,0,False
R004135,P0138,56.6,8694,25.5,92.8,4.02,5.77,3,4,True,15:00,30,False
R004136,P0138,87.6,8405,18.7,158.7,5.36,7.61,4,3,True,13:19,21,False
R004137,P0138,89.9,9883,28.5,243.1,7.14,2.86,2,4,True,15:57,10,False
R004138,P0138,76.1,8966,18.0,232.6,5.08,3.71,1,4,True,14:22,10,True
R004139,P0138,114.7,13757,20.4,206.7,5.75,7.18,3,6,True,16:05,21,False
R004140,P0138,99.8,11002,16.4,207.6,5.61,6.6,1,5,False,,0,False
R004141,P0139,61.6,7840,14.0,187.0,4.94,6.96,7,6,False,,0,False
R004142,P0139,42.7,7340,24.2,241.3,5.29,9.34,6,6,False,,0,False
R004143,P0139,46.8,5899,15.1,88.4,4.56,4.8,8,7,False,,0,False
R004144,P0139,50.0,3943,24.6,270.6,7.13,6.05,5,4,False,,0,False
R004145,P0139,12.0,2300,15.7,165.2,5.89,6.7,7,5,False,,0,False
R004146,P0139,27.5,2838,0.0,128.9,5.01,0.91,9,6,False,,0,False
R004147,P0139,27.9,2819,7.8,190.4,5.37,0.0,6,4,False,,0,False
R004148,P0139,28.2,2176,9.2,190.2,3.12,5.93,6,5,False,,0,False
R004149,P0139,41.3,5422,14.6,243.1,3.72,5.65,6,4,False,,0,False
R004150,P0139,12.5,1349,1.4,204.5,3.39,5.48,4,4,False,,0,True
R004151,P0139,34.5,2634,9.0,228.5,4.2,6.25,6,3,False,,0,False
R004152,P0139,0.0,0,0.0,230.7,4.41,6.68,5,5,False,,0,False
R004153,P0139,48.3,6674,7.6,148.9,2.31,1.2,5,5,False,,0,False
R004154,P0139,33.1,3008,13.7,243.6,3.62,1.9,3,5,False,,0,False
R004155,P0139,16.5,3113,8.7,199.5,5.62,7.16,6,4,False,,0,False
R004156,P0139,40.8,2852,14.3,178.0,5.65,7.05,6,4,False,,0,False
R004157,P0139,26.4,1937,0.0,204.3,6.4,7.05,5,3,False,,0,False
R004158,P0139,17.9,2455,3.1,167.1,5.28,7.18,7,7,False,,0,False
R004159,P0139,31.7,3259,13.5,451.9,5.45,7.67,3,4,False,,0,True
R004160,P0139,34.0,3877,0.0,279.4,3.73,2.26,6,7,False,,0,False
R004161,P0139,24.4,2128,5.4,229.7,4.62,1.95,6,5,False,,0,False
R004162,P0139,40.5,5190,4.6,257.6,5.0,8.42,7,5,False,,0,False
R004163,P0139,0.0,527,0.0,273.8,4.82,6.29,6,6,False,,0,False
R004164,P0139,50.7,4372,16.0,283.4,5.03,8.56,6,3,False,,0,False
R004165,P0139,27.7,2111,4.9,188.6,4.39,8.25,6,5,False,,0,False
R004166,P0139,28.2,3379,3.8,228.0,4.31,7.9,4,6,False,,0,True
R004167,P0139,27.5,4426,17.5,307.9,4.32,2.47,6,7,False,,0,False
R004168,P0139,42.4,4186,9.2,288.3,3.63,2.18,6,3,True,14:47,62,False
R004169,P0139,41.3,3751,4.1,176.8,3.31,7.09,4,5,False,,0,False
R004170,P0139,17.3,1928,4.2,271.1,5.28,6.55,4,2,False,,0,False
R004171,P0140,6.0,1942,0.0,219.7,8.03,9.25,7,5,False,,0,False
R004172,P0140,22.5,2386,14.3,265.4,8.18,9.67,10,7,False,,0,False
R004173,P0140,40.7,3876,13.2,256.4,6.58,9.93,6,4,False,,0,False
R004174,P0140,45.6,5362,18.9,331.5,8.64,10.32,7,8,False,,0,False
R004175,P0140,50.8,6595,18.5,283.3,7.15,8.79,6,5,False,,0,False
R004176,P0140,16.5,1255,9.3,375.3,7.74,3.62,8,7,False,,0,False
R004177,P0140,47.7,4061,8.6,287.0,9.29,3.26,10,6,False,,0,False
R004178,P0140,39.3,5504,0.3,249.3,7.95,11.04,8,4,False,,0,False
R004179,P0140,67.3,6782,13.1,201.7,8.3,8.93,6,6,False,,0,True
R004180,P0140,30.7,2397,4.9,267.6,9.08,8.12,8,7,False,,0,False
R004181,P0140,34.6,4274,3.1,325.1,9.19,9.9,7,4,True,13:59,37,False
R004182,P0140,49.1,5528,27.7,237.0,7.8,7.94,6,6,True,16:18,41,False
R004183,P0140,32.4,2347,14.4,266.3,8.64,5.04,7,7,False,,0,False
R004184,P0140,42.3,4085,18.5,292.3,9.05,2.98,8,6,True,15:59,48,False
R004185,P0140,81.6,9236,27.8,230.5,9.21,10.78,7,4,False,,0,False
R004186,P0140,65.5,8678,15.3,268.8,8.2,9.95,7,5,False,,0,False
R004187,P0140,61.1,7238,17.2,299.4,7.66,11.44,10,8,True,14:48,45,False
R004188,P0140,63.8,6553,16.9,263.0,6.67,10.62,10,6,False,,0,False
R004189,P0140,32.5,4310,16.7,254.9,8.55,8.73,8,5,False,,0,False
R004190,P0140,29.3,3115,9.6,344.1,8.88,2.0,7,7,False,,0,False
R004191,P0140,74.9,7058,15.8,312.7,8.86,2.86,9,5,False,,0,False
R004192,P0140,40.0,5149,20.5,252.2,7.49,10.2,8,4,False,,0,False
R004193,P0140,38.2,5448,10.0,265.3,6.5,10.15,8,5,False,,0,False
R004194,P0140,40.7,4251,9.9,261.6,10.36,9.27,8,6,False,,0,False
R004195,P0140,76.7,5462,17.2,218.7,9.41,8.9,9,4,False,,0,False
R004196,P0140,36.4,3393,0.0,288.2,6.4,12.14,7,7,False,,0,False
R004197,P0140,30.8,3639,4.1,257.5,7.41,2.75,9,7,False,,0,False
R004198,P0140,37.7,3735,7.4,291.5,7.75,4.44,7,5,False,,0,False
R004199,P0140,16.7,3235,3.6,236.6,9.43,10.16,8,4,False,,0,False
R004200,P0140,55.5,7919,10.4,221.9,8.04,9.31,6,6,False,,0,False
R004201,P0141,70.0,7083,27.8,60.7,7.67,6.41,7,5,False,,0,False
R004202,P0141,63.7,5351,10.6,0.0,7.71,9.51,6,4,False,,0,False
R004203,P0141,74.1,8078,18.0,84.5,5.12,7.25,7,5,False,,0,False
R004204,P0141,69.0,8579,30.7,74.9,7.46,8.23,6,4,False,,0,False
R004205,P0141,53.4,6534,11.6,34.8,6.16,7.25,6,6,False,,0,False
R004206,P0141,89.5,9280,24.5,103.8,4.29,3.0,7,7,False,,0,False
R004207,P0141,60.5,6291,7.4,44.3,5.95,3.15,6,4,False,,0,False
R004208,P0141,76.4,7492,29.6,0.0,7.28,5.13,5,4,False,,0,False
R004209,P0141,66.2,8741,19.3,36.4,7.72,6.65,7,4,False,,0,False
R004210,P0141,56.9,5624,27.3,28.4,4.89,7.43,8,4,False,,0,False
R004211,P0141,67.3,7877,20.2,73.1,5.44,7.29,7,5,True,17:23,42,False
R004212,P0141,63.6,8808,33.4,19.8,7.62,6.45,7,6,False,,0,False
R004213,P0141,68.4,6016,23.4,80.0,7.59,3.13,8,7,False,,0,False
R004214,P0141,69.7,6725,20.4,67.3,6.26,2.23,5,3,False,,0,False
R004215,P0141,78.0,8592,8.2,100.6,5.44,8.56,10,6,False,,0,True
R004216,P0141,102.8,13514,46.7,24.2,6.22,6.68,8,5,False,,0,False
R004217,P0141,77.2,8460,16.2,73.3,8.61,8.09,8,5,False,,0,False
R004218,P0141,86.3,7661,9.8,61.4,6.06,7.95,7,5,False,,0,False
R004219,P0141,76.0,9070,19.3,34.4,7.0,6.79,8,5,False,,0,False
R004220,P0141,75.0,9165,30.3,149.6,6.24,2.0,6,5,False,,0,False
R004221,P0141,73.3,9268,24.2,30.1,7.18,2.29,4,5,False,,0,False
R004222,P0141,38.9,3428,11.7,19.1,6.01,6.61,7,3,False,,0,False
R004223,P0141,69.6,7318,4.9,3.8,6.6,6.95,7,6,False,,0,False
R004224,P0141,99.7,12172,49.6,165.1,7.11,7.96,9,6,True,15:49,30,False
R004225,P0141,94.4,9607,11.1,265.2,6.94,7.12,7,5,False,,0,True
R004226,P0141,70.1,7717,8.9,51.8,7.8,6.64,6,8,True,13:49,10,False
R004227,P0141,78.8,9487,28.5,0.0,7.0,2.57,9,6,True,17:58,34,False
R004228,P0141,52.3,5003,7.0,131.3,6.8,2.3,6,4,False,,0,False
R004229,P0141,73.4,6383,30.1,74.1,7.0,9.73,6,5,False,,0,False
R004230,P0141,68.0,7284,15.9,267.3,6.28,7.5,6,5,True,17:44,60,True
R004231,P0142,38.1,4033,10.8,84.5,6.46,8.4,7,7,False,,0,False
R004232,P0142,42.4,5712,9.6,130.3,9.78,9.64,8,3,False,,0,False
R004233,P0142,8.9,819,8.0,92.9,7.06,9.08,6,4,True,13:24,15,False
R004234,P0142,32.3,3510,13.4,82.4,7.04,8.92,8,6,False,,0,False
R004235,P0142,25.9,3778,11.7,133.8,7.34,9.27,6,5,False,,0,False
R004236,P0142,16.4,1222,1.3,89.4,7.54,1.73,8,4,False,,0,False
R004237,P0142,17.6,1256,0.0,119.7,6.81,2.72,7,6,False,,0,False
R004238,P0142,12.2,1376,5.7,77.6,7.85,7.49,9,8,False,,0,False
R004239,P0142,24.6,0,14.9,140.0,7.96,8.5,7,7,False,,0,False
